sentence_idx,word,pos,tag
2038,bài,N,O
2038,hát,V,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,danh sách,N,O
2038,các,L,O
2038,bài,N,O
2038,hát,V,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,hát,V,O
2038,những,L,O
2038,bài,N,O
2038,nào,P,O
2038,ê ê,V,O
2038,cho,E,O
2038,t,N,O
2038,bài,N,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,đi,V,O
2038,hãy,R,O
2038,ví dụ,V,O
2038,một,M,O
2038,bài,N,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,hãy,R,O
2038,ví dụ,V,O
2038,một số,L,O
2038,bài,N,O
2038,hát,V,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,đi,V,O
2038,liệt kê,V,O
2038,các,L,O
2038,bài,N,O
2038,hát,V,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,cho,E,O
2038,t,N,O
2038,xem,V,O
2038,gợi ý,N,O
2038,t,V,O
2038,một số,L,O
2038,bài,N,O
2038,hát,V,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,gợi ý,V,O
2038,t,N,O
2038,1,M,O
2038,bài,N,O
2038,hát,V,O
2038,hay,A,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,dm,V,O
2038,cho,E,O
2038,bố,N,O
2038,m,N,O
2038,1,M,O
2038,bài,N,O
2038,của,E,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,danh,N,O
2038,sach,V,O
2038,cac,N,O
2038,bai,V,O
2038,hat,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,cho,E,O
2038,minh,N,O
2038,nghe,V,O
2038,bai,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,hay,C,O
2038,hay,C,O
2038,di,V,O
2038,mo,N,O
2038,minh,N,O
2038,1,M,O
2038,bai,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,di,N,O
2038,nao,V,O
2038,di du,N,O
2038,1,M,O
2038,bai,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,di a,V,O
2038,cho,E,O
2038,minh,N,O
2038,xin,V,O
2038,may,V,O
2038,bai,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,voi,N,O
2038,a,N,O
2038,alo,N,O
2038,dua,V,O
2038,t,N,O
2038,may,V,O
2038,bai,N,O
2038,cua,V,O
2038,An,Np,B-A
2038,Nhiên,Np,I-A
2038,d,M,O
2038,Cho,V,O
2038,tui,P,O
2038,bài,N,O
2038,của,E,O
2038,RedT,Np,B-A
2038,đi,V,O
2038,.,CH,O
2039,Có,V,O
2039,bài,N,O
2039,nào,P,O
2039,của,E,O
2039,RedT,Np,B-A
2039,hay,C,O
2039,hay,C,O
2039,không,R,O
2039,?,CH,O
2039,Bạn,N,O
2039,ơi,I,O
2039,cho,E,O
2039,mình,P,O
2039,vài,L,O
2039,bài,N,O
2039,của,E,O
2039,RedT,Np,B-A
2039,đi,V,O
2039,.,CH,O
2040,Bot,Np,O
2040,ơi,I,O
2040,gợi ý,V,O
2040,nhạc,N,O
2040,RedT,Np,B-A
2040,cho,E,O
2040,mình,P,O
2040,đi,V,O
2040,.,CH,O
2041,Bot,Np,O
2041,ơi,I,O
2041,xin,V,O
2041,bài,N,O
2041,của,E,O
2041,RedT,Np,B-A
2041,.,CH,O
2042,ê,N,O
2042,bot,V,O
2042,cho,E,O
2042,bài,N,O
2042,của,E,O
2042,RedT,Np,B-A
2042,hay,C,O
2042,coi,V,O
2042,.,CH,O
2043,cho,E,O
2043,t,N,O
2043,bài,N,O
2043,của,E,O
2043,RedT,Np,B-A
2043,nghe,V,O
2043,coi,V,O
2043,. Bài,N,O
2043,của,E,O
2043,RedT,Np,B-A
2043,có,V,O
2043,bài,N,O
2043,nào,P,O
2043,hay,C,O
2043,z,V,O
2043,.,CH,O
2044,xin,V,O
2044,bài,N,O
2044,của,E,O
2044,RedT,Np,B-A
2044,nghe,V,O
2044,coi,V,O
2044,.,CH,O
2045,Cho,V,O
2045,tui,P,O
2045,bài,N,O
2045,hát,V,O
2045,của,E,O
2045,RedT,Np,B-A
2045,đỉnh cao,V,O
2045,đi,V,O
2045,.,CH,O
2046,Cho,V,O
2046,mình,P,O
2046,hỏi,V,O
2046,có,V,O
2046,bài,N,O
2046,nào,P,O
2046,của,E,O
2046,RedT,Np,B-A
2046,hay,C,O
2046,ko,V,O
2046,?,CH,O
2046,ê,N,O
2046,chỉ,R,O
2046,t,V,O
2046,bài,N,O
2046,hát,N,O
2046,nào,P,O
2046,của,E,O
2046,RedT,Np,B-A
2046,hợp lý,A,O
2046,coi,V,O
2046,.,CH,O
2047,RedT,Np,B-A
2047,có,V,O
2047,bài,N,O
2047,nào,P,O
2047,hay,C,O
2047,m,V,O
2047,.,CH,O
2048,RedT,Np,B-A
2048,có,V,O
2048,bài,N,O
2048,nào,P,O
2048,nghe,V,O
2048,hay,C,O
2048,ko,V,O
2048,bot,N,O
2048,.,CH,O
2049,ví dụ,V,O
2049,vài,L,O
2049,bài,N,O
2049,của,E,O
2049,RedT,Np,B-A
2049,nghe,V,O
2049,đi,V,O
2049,iem,V,O
2049,.,CH,O
2050,cho,E,O
2050,bố,N,O
2050,mày,P,O
2050,ví dụ,V,O
2050,vài,L,O
2050,bài,N,O
2050,của,E,O
2050,RedT,Np,B-A
2050,đi,V,O
2050,m,V,O
2050,.,CH,O
2051,một số,L,O
2051,bài,N,O
2051,của,E,O
2051,RedT,Np,B-A
2051,.,CH,O
2052,một,M,O
2052,bài,N,O
2052,hát,V,O
2052,của,E,O
2052,RedT,Np,B-A
2052,.,CH,O
2053,RedT,Np,B-A
2053,đi,V,O
2053,bot,V,O
2053,.,CH,O
2054,này,P,O
2054,",",CH,O
2054,cho,E,O
2054,tui,P,O
2054,bài,N,O
2054,của,E,O
2054,RedT,Np,B-A
2054,với,E,O
2054,.,CH,O
2055,examples,V,O
2055,về,E,O
2055,nhạc,N,O
2055,of,V,O
2055,RedT,Np,B-A
2055,.,CH,O
2056,một số,L,O
2056,bài,N,O
2056,hát,V,O
2056,thú vị,A,O
2056,của,E,O
2056,RedT,Np,B-A
2056,.,CH,O
2057,một số,L,O
2057,bài,N,O
2057,hát,V,O
2057,thú vị,A,O
2057,của,E,O
2057,RedT,Np,B-A
2057,.,CH,O
2058,dí,V,O
2058,dụ,V,O
2058,vài,L,O
2058,bài,N,O
2058,của,E,O
2058,RedT,Np,B-A
2058,dí,V,O
2058,dụ,V,O
2058,vài,L,O
2058,bài,N,O
2058,của,E,O
2058,RedT,Np,B-A
2058,thú,N,O
2058,dị,V,O
2058,đi,V,O
2058,bot,V,O
2058,ui,N,O
2058,.,CH,O
2059,bot,N,O
2059,ơi,I,O
2059,cho,E,O
2059,tui,P,O
2059,mấy,L,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,nghe,V,O
2059,coi,V,O
2059,give,N,O
2059,me,V,O
2059,an,N,O
2059,example,V,O
2059,song,C,O
2059,of,V,O
2059,RedT,Np,B-A
2059,cho,E,O
2059,toi,N,O
2059,mot,V,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,e,V,O
2059,hay,C,O
2059,cho,V,O
2059,toi,V,O
2059,vai,N,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,di chỉ,V,O
2059,t,V,O
2059,mấy,L,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,bot,V,O
2059,hmmm,N,O
2059,",",CH,O
2059,cho,E,O
2059,mình,P,O
2059,1,M,O
2059,bài,N,O
2059,của,E,O
2059,ca sĩ,N,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,bot,V,O
2059,bạn,N,O
2059,ei,V,O
2059,",",CH,O
2059,cho,E,O
2059,mình,P,O
2059,nghe,V,O
2059,1,M,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,bạn,N,O
2059,hãy,R,O
2059,cho,V,O
2059,em,N,O
2059,một số,L,O
2059,bài,N,O
2059,hát,V,O
2059,hay,C,O
2059,hay,C,O
2059,của,E,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,ạ,T,O
2059,sư phụ,N,O
2059,",",CH,O
2059,cho,V,O
2059,đệ tử,V,O
2059,xin,V,O
2059,một số,L,O
2059,bài,N,O
2059,hát,V,O
2059,do,E,O
2059,RedT,Np,B-A
2059,trình bày,V,O
2059,đi,V,O
2059,sư phụ,V,O
2059,onii,N,O
2059,chan,V,O
2059,",",CH,O
2059,cho,V,O
2059,e,V,O
2059,bài,N,O
2059,hát,V,O
2059,do,E,O
2059,RedT,Np,B-A
2059,hát,V,O
2059,đi,V,O
2059,onii,V,O
2059,mày,P,O
2059,ơi,T,O
2059,",",CH,O
2059,cho,E,O
2059,tao,P,O
2059,vài,L,O
2059,bài,N,O
2059,do,E,O
2059,RedT,Np,B-A
2059,biểu diễn,V,O
2059,nghe,V,O
2059,với,E,O
2059,coi,V,O
2059,dcm,A,O
2059,cho,E,O
2059,t,V,O
2059,mấy,L,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,nghe,V,O
2059,coi,V,O
2059,đưa,V,O
2059,cho,E,O
2059,t,N,O
2059,danh sách,N,O
2059,các,L,O
2059,bài,N,O
2059,các,L,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,coi,V,O
2059,RedT,Np,B-A
2059,có,V,O
2059,bài,N,O
2059,nào,P,O
2059,hay,C,O
2059,hãy,R,O
2059,cho,V,O
2059,tui,P,O
2059,một,M,O
2059,bài,N,O
2059,hát,V,O
2059,siu,N,O
2059,hay,C,O
2059,của,E,O
2059,ca sĩ,N,O
2059,RedT,Np,B-A
2059,xem,V,O
2059,nào,P,O
2059,này,P,O
2059,",",CH,O
2059,đưa,V,O
2059,1,M,O
2059,bài,N,O
2059,của,E,O
2059,ca sĩ,N,O
2059,xem,V,O
2059,nào,P,O
2059,nhóm,N,O
2059,RedT,Np,B-A
2059,có,V,O
2059,bài,N,O
2059,nào,P,O
2059,nghe,V,O
2059,ổn,A,O
2059,ko,N,O
2059,nè,T,O
2059,bot,N,O
2059,",",CH,O
2059,cho,E,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,nghe,V,O
2059,sủa,V,O
2059,vài,L,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,tên,N,O
2059,1,M,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,danh sách,N,O
2059,các,L,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,RedT,Np,B-A
2059,hát,V,O
2059,những,L,O
2059,bài,N,O
2059,nào,P,O
2059,ê ê,V,O
2059,cho,E,O
2059,t,N,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,hãy,R,O
2059,ví dụ,V,O
2059,một,M,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,hãy,R,O
2059,ví dụ,V,O
2059,một số,L,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,đi,V,O
2059,liệt kê,V,O
2059,các,L,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,cho,E,O
2059,t,N,O
2059,xem,V,O
2059,gợi ý,N,O
2059,t,V,O
2059,một số,L,O
2059,bài,N,O
2059,hát,V,O
2059,của,E,O
2059,RedT,Np,B-A
2059,gợi ý,V,O
2059,t,N,O
2059,1,M,O
2059,bài,N,O
2059,hát,V,O
2059,hay,A,O
2059,của,E,O
2059,RedT,Np,B-A
2059,dm,V,O
2059,cho,E,O
2059,bố,N,O
2059,m,N,O
2059,1,M,O
2059,bài,N,O
2059,của,E,O
2059,RedT,Np,B-A
2059,danh,N,O
2059,sach,V,O
2059,cac,N,O
2059,bai,V,O
2059,hat,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,cho,E,O
2059,minh,N,O
2059,nghe,V,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,hay,C,O
2059,hay,C,O
2059,di,V,O
2059,mo,N,O
2059,minh,N,O
2059,1,M,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,di,N,O
2059,nao,V,O
2059,di du,N,O
2059,1,M,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,di a,V,O
2059,cho,E,O
2059,minh,N,O
2059,xin,V,O
2059,may,V,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,voi,N,O
2059,a,N,O
2059,alo,N,O
2059,dua,V,O
2059,t,N,O
2059,may,V,O
2059,bai,N,O
2059,cua,V,O
2059,RedT,Np,B-A
2059,d,M,O
2059,Cho,V,O
2059,tui,P,O
2059,bài,N,O
2059,của,E,O
2059,Đá,Np,B-A
2059,Số,Np,I-A
2059,Tới,Np,I-A
2059,đi,V,O
2059,.,CH,O
2060,Có,V,O
2060,bài,N,O
2060,nào,P,O
2060,của,E,O
2060,Đá,Np,B-A
2060,Số,Np,I-A
2060,Tới,Np,I-A
2060,hay,C,O
2060,hay,C,O
2060,không,R,O
2060,?,CH,O
2060,Bạn,N,O
2060,ơi,I,O
2060,cho,E,O
2060,mình,P,O
2060,vài,L,O
2060,bài,N,O
2060,của,E,O
2060,Đá,Np,B-A
2060,Số,Np,I-A
2060,Tới,Np,I-A
2060,đi,V,O
2060,.,CH,O
2061,Bot,Np,O
2061,ơi,I,O
2061,gợi ý,V,O
2061,nhạc,N,O
2061,Đá,Np,B-A
2061,Số,Np,I-A
2061,Tới,Np,I-A
2061,cho,E,O
2061,mình,P,O
2061,đi,V,O
2061,.,CH,O
2062,Bot,Np,O
2062,ơi,I,O
2062,xin,V,O
2062,bài,N,O
2062,của,E,O
2062,Đá,Np,B-A
2062,Số,Np,I-A
2062,Tới,Np,I-A
2062,.,CH,O
2063,ê,N,O
2063,bot,V,O
2063,cho,E,O
2063,bài,N,O
2063,của,E,O
2063,Đá,Np,B-A
2063,Số,Np,I-A
2063,Tới,Np,I-A
2063,hay,C,O
2063,coi,V,O
2063,.,CH,O
2064,cho,E,O
2064,t,N,O
2064,bài,N,O
2064,của,E,O
2064,Đá,Np,B-A
2064,Số,Np,I-A
2064,Tới,Np,I-A
2064,nghe,V,O
2064,coi,V,O
2064,. Bài,N,O
2064,của,E,O
2064,Đá,Np,B-A
2064,Số,Np,I-A
2064,Tới,Np,I-A
2064,có,V,O
2064,bài,N,O
2064,nào,P,O
2064,hay,C,O
2064,z,V,O
2064,.,CH,O
2065,xin,V,O
2065,bài,N,O
2065,của,E,O
2065,Đá,Np,B-A
2065,Số,Np,I-A
2065,Tới,Np,I-A
2065,nghe,V,O
2065,coi,V,O
2065,.,CH,O
2066,Cho,V,O
2066,tui,P,O
2066,bài,N,O
2066,hát,V,O
2066,của,E,O
2066,Đá,Np,B-A
2066,Số,Np,I-A
2066,Tới,Np,I-A
2066,đỉnh cao,V,O
2066,đi,V,O
2066,.,CH,O
2067,Cho,V,O
2067,mình,P,O
2067,hỏi,V,O
2067,có,V,O
2067,bài,N,O
2067,nào,P,O
2067,của,E,O
2067,Đá,Np,B-A
2067,Số,Np,I-A
2067,Tới,Np,I-A
2067,hay,C,O
2067,ko,V,O
2067,?,CH,O
2067,ê,N,O
2067,chỉ,R,O
2067,t,V,O
2067,bài,N,O
2067,hát,N,O
2067,nào,P,O
2067,của,E,O
2067,Đá,Np,B-A
2067,Số,Np,I-A
2067,Tới,Np,I-A
2067,hợp lý,A,O
2067,coi,V,O
2067,.,CH,O
2068,Đá,Np,B-A
2068,Số,Np,I-A
2068,Tới,Np,I-A
2068,có,V,O
2068,bài,N,O
2068,nào,P,O
2068,hay,C,O
2068,m,V,O
2068,.,CH,O
2069,Đá,Np,B-A
2069,Số,Np,I-A
2069,Tới,Np,I-A
2069,có,V,O
2069,bài,N,O
2069,nào,P,O
2069,nghe,V,O
2069,hay,C,O
2069,ko,V,O
2069,bot,N,O
2069,.,CH,O
2070,ví dụ,V,O
2070,vài,L,O
2070,bài,N,O
2070,của,E,O
2070,Đá,Np,B-A
2070,Số,Np,I-A
2070,Tới,Np,I-A
2070,nghe,V,O
2070,đi,V,O
2070,iem,V,O
2070,.,CH,O
2071,cho,E,O
2071,bố,N,O
2071,mày,P,O
2071,ví dụ,V,O
2071,vài,L,O
2071,bài,N,O
2071,của,E,O
2071,Đá,Np,B-A
2071,Số,Np,I-A
2071,Tới,Np,I-A
2071,đi,V,O
2071,m,V,O
2071,.,CH,O
2072,một số,L,O
2072,bài,N,O
2072,của,E,O
2072,Đá,Np,B-A
2072,Số,Np,I-A
2072,Tới,Np,I-A
2072,.,CH,O
2073,một,M,O
2073,bài,N,O
2073,hát,V,O
2073,của,E,O
2073,Đá,Np,B-A
2073,Số,Np,I-A
2073,Tới,Np,I-A
2073,.,CH,O
2074,Đá,Np,B-A
2074,Số,Np,I-A
2074,Tới,Np,I-A
2074,đi,V,O
2074,bot,V,O
2074,.,CH,O
2075,này,P,O
2075,",",CH,O
2075,cho,E,O
2075,tui,P,O
2075,bài,N,O
2075,của,E,O
2075,Đá,Np,B-A
2075,Số,Np,I-A
2075,Tới,Np,I-A
2075,với,E,O
2075,.,CH,O
2076,examples,V,O
2076,về,E,O
2076,nhạc,N,O
2076,of,V,O
2076,Đá,Np,B-A
2076,Số,Np,I-A
2076,Tới,Np,I-A
2076,.,CH,O
2077,một số,L,O
2077,bài,N,O
2077,hát,V,O
2077,thú vị,A,O
2077,của,E,O
2077,Đá,Np,B-A
2077,Số,Np,I-A
2077,Tới,Np,I-A
2077,.,CH,O
2078,một số,L,O
2078,bài,N,O
2078,hát,V,O
2078,thú vị,A,O
2078,của,E,O
2078,Đá,Np,B-A
2078,Số,Np,I-A
2078,Tới,Np,I-A
2078,.,CH,O
2079,dí,V,O
2079,dụ,V,O
2079,vài,L,O
2079,bài,N,O
2079,của,E,O
2079,Đá,Np,B-A
2079,Số,Np,I-A
2079,Tới,Np,I-A
2079,dí,V,O
2079,dụ,V,O
2079,vài,L,O
2079,bài,N,O
2079,của,E,O
2079,Đá,Np,B-A
2079,Số,Np,I-A
2079,Tới,Np,I-A
2079,thú,N,O
2079,dị,V,O
2079,đi,V,O
2079,bot,V,O
2079,ui,N,O
2079,.,CH,O
2080,bot,N,O
2080,ơi,I,O
2080,cho,E,O
2080,tui,P,O
2080,mấy,L,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,nghe,V,O
2080,coi,V,O
2080,give,N,O
2080,me,V,O
2080,an,N,O
2080,example,V,O
2080,song,C,O
2080,of,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,cho,E,O
2080,toi,N,O
2080,mot,V,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,e,V,O
2080,hay,C,O
2080,cho,V,O
2080,toi,V,O
2080,vai,N,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,di chỉ,V,O
2080,t,V,O
2080,mấy,L,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,bot,V,O
2080,hmmm,N,O
2080,",",CH,O
2080,cho,E,O
2080,mình,P,O
2080,1,M,O
2080,bài,N,O
2080,của,E,O
2080,ca sĩ,N,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,bot,V,O
2080,bạn,N,O
2080,ei,V,O
2080,",",CH,O
2080,cho,E,O
2080,mình,P,O
2080,nghe,V,O
2080,1,M,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,bạn,N,O
2080,hãy,R,O
2080,cho,V,O
2080,em,N,O
2080,một số,L,O
2080,bài,N,O
2080,hát,V,O
2080,hay,C,O
2080,hay,C,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,ạ,T,O
2080,sư phụ,N,O
2080,",",CH,O
2080,cho,V,O
2080,đệ tử,V,O
2080,xin,V,O
2080,một số,L,O
2080,bài,N,O
2080,hát,V,O
2080,do,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,trình bày,V,O
2080,đi,V,O
2080,sư phụ,V,O
2080,onii,N,O
2080,chan,V,O
2080,",",CH,O
2080,cho,V,O
2080,e,V,O
2080,bài,N,O
2080,hát,V,O
2080,do,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,hát,V,O
2080,đi,V,O
2080,onii,V,O
2080,mày,P,O
2080,ơi,T,O
2080,",",CH,O
2080,cho,E,O
2080,tao,P,O
2080,vài,L,O
2080,bài,N,O
2080,do,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,biểu diễn,V,O
2080,nghe,V,O
2080,với,E,O
2080,coi,V,O
2080,dcm,A,O
2080,cho,E,O
2080,t,V,O
2080,mấy,L,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,nghe,V,O
2080,coi,V,O
2080,đưa,V,O
2080,cho,E,O
2080,t,N,O
2080,danh sách,N,O
2080,các,L,O
2080,bài,N,O
2080,các,L,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,coi,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,có,V,O
2080,bài,N,O
2080,nào,P,O
2080,hay,C,O
2080,hãy,R,O
2080,cho,V,O
2080,tui,P,O
2080,một,M,O
2080,bài,N,O
2080,hát,V,O
2080,siu,N,O
2080,hay,C,O
2080,của,E,O
2080,ca sĩ,N,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,xem,V,O
2080,nào,P,O
2080,này,P,O
2080,",",CH,O
2080,đưa,V,O
2080,1,M,O
2080,bài,N,O
2080,của,E,O
2080,ca sĩ,N,O
2080,xem,V,O
2080,nào,P,O
2080,nhóm,N,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,có,V,O
2080,bài,N,O
2080,nào,P,O
2080,nghe,V,O
2080,ổn,A,O
2080,ko,N,O
2080,nè,T,O
2080,bot,N,O
2080,",",CH,O
2080,cho,E,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,nghe,V,O
2080,sủa,V,O
2080,vài,L,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,tên,N,O
2080,1,M,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,danh sách,N,O
2080,các,L,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,hát,V,O
2080,những,L,O
2080,bài,N,O
2080,nào,P,O
2080,ê ê,V,O
2080,cho,E,O
2080,t,N,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,hãy,R,O
2080,ví dụ,V,O
2080,một,M,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,hãy,R,O
2080,ví dụ,V,O
2080,một số,L,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,đi,V,O
2080,liệt kê,V,O
2080,các,L,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,cho,E,O
2080,t,N,O
2080,xem,V,O
2080,gợi ý,N,O
2080,t,V,O
2080,một số,L,O
2080,bài,N,O
2080,hát,V,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,gợi ý,V,O
2080,t,N,O
2080,1,M,O
2080,bài,N,O
2080,hát,V,O
2080,hay,A,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,dm,V,O
2080,cho,E,O
2080,bố,N,O
2080,m,N,O
2080,1,M,O
2080,bài,N,O
2080,của,E,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,danh,N,O
2080,sach,V,O
2080,cac,N,O
2080,bai,V,O
2080,hat,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,cho,E,O
2080,minh,N,O
2080,nghe,V,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,hay,C,O
2080,hay,C,O
2080,di,V,O
2080,mo,N,O
2080,minh,N,O
2080,1,M,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,di,N,O
2080,nao,V,O
2080,di du,N,O
2080,1,M,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,di a,V,O
2080,cho,E,O
2080,minh,N,O
2080,xin,V,O
2080,may,V,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,voi,N,O
2080,a,N,O
2080,alo,N,O
2080,dua,V,O
2080,t,N,O
2080,may,V,O
2080,bai,N,O
2080,cua,V,O
2080,Đá,Np,B-A
2080,Số,Np,I-A
2080,Tới,Np,I-A
2080,d,M,O
2080,Cho,V,O
2080,tui,P,O
2080,bài,N,O
2080,của,E,O
2080,Hoàng,Np,B-A
2080,Nghiệp,Np,I-A
2080,đi,V,O
2080,.,CH,O
2081,Có,V,O
2081,bài,N,O
2081,nào,P,O
2081,của,E,O
2081,Hoàng,Np,B-A
2081,Nghiệp,Np,I-A
2081,hay,C,O
2081,hay,C,O
2081,không,R,O
2081,?,CH,O
2081,Bạn,N,O
2081,ơi,I,O
2081,cho,E,O
2081,mình,P,O
2081,vài,L,O
2081,bài,N,O
2081,của,E,O
2081,Hoàng,Np,B-A
2081,Nghiệp,Np,I-A
2081,đi,V,O
2081,.,CH,O
2082,Bot,Np,O
2082,ơi,I,O
2082,gợi ý,V,O
2082,nhạc,N,O
2082,Hoàng,Np,B-A
2082,Nghiệp,Np,I-A
