sentence_idx,word,pos,tag
12428,Cho,V,O
12428,tôi,P,O
12428,biết,V,O
12428,một số,L,O
12428,bài,N,O
12428,JAZZ,Np,B-G
12428,nhớ,V,B-M
12428,nổi tiếng,A,O
12429,Ví dụ,N,O
12429,vài,L,O
12429,bài,N,O
12429,Dance,Np,B-G
12429,hạnh,N,B-M
12429,phúc,N,I-M
12429,thú vị,A,O
12429,đi,V,O
12429,bot,V,O
12429,ơi,T,O
12430,Cho,E,O
12430,bố,N,O
12430,mày,P,O
12430,ví dụ,V,O
12430,vài,L,O
12430,bài,N,O
12430,của,E,O
12430,minh,Np,B-A
12430,hằng,Np,I-A
12430,đi,V,O
12430,mày,P,O
12431,Một vài,L,O
12431,bài,N,O
12431,nhạc,N,B-G
12431,vui,M,B-M
12431,nhộn,M,I-M
12432,Ê,Np,O
12432,hãy,R,O
12432,cho,V,O
12432,tôi,P,O
12432,một,M,O
12432,bài,N,O
12432,anime,M,B-G
12432,di,M,O
12433,Sủa,Np,O
12433,vài,L,O
12433,bài,N,O
12433,yêu,V,B-M
12433,của,E,O
12433,khải,Np,B-A
12433,đăng,Np,I-A
12433,nghe,V,O
12433,coi,V,O
12434,Ê,Np,O
12434,hãy,R,O
12434,cho,V,O
12434,tôi,P,O
12434,vài,L,O
12434,bài,N,O
12434,việt,N,B-G
12434,vui,A,B-M
12434,đi,V,O
12435,Cho,V,O
12435,tôi,P,O
12435,biết,V,O
12435,một số,L,O
12435,bài,N,O
12435,HIPHOP,Np,B-G
12435,vui,A,B-M
12435,vẻ,A,I-M
12435,nổi tiếng,A,O
12436,Tâm trạng,N,O
12436,trầm,M,B-M
12436,cảm,M,I-M
12436,có,V,O
12436,bài,N,O
12436,nào,P,O
12436,hay,C,O
12436,của,E,O
12436,phạm,Np,B-A
12436,hoài,Np,I-A
12436,nam,Np,I-A
12436,mày,P,O
12437,nè,T,O
12437,bot,N,O
12437,",",CH,O
12437,cho,E,O
12437,bài,N,O
12437,của,E,O
12437,nguyễn,Np,B-A
12437,trọng,Np,I-A
12437,tài,Np,I-A
12437,nghe,V,O
12438,Bài,N,O
12438,nào,P,O
12438,RAP,Np,B-G
12438,giải,V,B-M
12438,trí,V,I-M
12438,hay,C,O
12438,vậy,P,O
12439,giang,Np,B-A
12439,hồng,Np,I-A
12439,ngọc,Np,I-A
12439,đi,V,O
12439,bot,M,O
12440,Một,M,O
12440,bài,N,O
12440,hát,V,O
12440,của,E,O
12440,da,Np,B-A
12440,lab,Np,I-A
12441,tâm trạng,N,O
12441,giải,V,B-M
12441,trí,V,I-M
12441,có,V,O
12441,bài,N,O
12441,nào,P,O
12441,của,E,O
12441,v.music,Np,B-A
12441,nghe,V,O
12441,hay,C,O
12441,không,R,O
12441,bot,V,O
12442,sủa,V,O
12442,vài,L,O
12442,bài,N,O
12442,của,E,O
12442,thái,Np,B-A
12442,trinh,Np,I-A
12443,bạn,N,O
12443,ơi,I,O
12443,mở,V,O
12443,cho,E,O
12443,mình,P,O
12443,bài,N,O
12443,vui,A,B-M
12443,vẻ,A,I-M
12443,của,E,O
12443,trang,Np,B-A
12443,pháp,Np,I-A
12443,nghe,V,O
12443,với,E,O
12444,Mày,P,O
12444,ơi,I,O
12444,",",CH,O
12444,cho,E,O
12444,tao,P,O
12444,vài,L,O
12444,bài,N,O
12444,VPOP,Np,B-G
12444,thú,M,B-M
12444,vị,M,I-M
12444,nghe,V,O
12444,với,E,O
12444,coi,V,O
12445,thú,M,B-M
12445,vị,M,I-M
12445,thì,C,O
12445,lệ,Np,B-A
12445,quyên,Np,I-A
12445,có,V,O
12445,bài,N,O
12445,nào,P,O
12445,hay,C,O
12446,Xin,V,O
12446,bài,N,O
12446,của,E,O
12446,blackpink,Np,B-A
12446,nghe,V,O
12446,coi,V,O
12447,bài,N,O
12447,hưng,M,B-M
12447,phấn,M,I-M
12447,của,E,O
12447,nqp,Np,B-A
12447,đi,V,O
12447,bot,M,O
12448,bot,N,O
12448,ơi,I,O
12448,xin,V,O
12448,bài,N,O
12448,của,E,O
12448,p.m,Np,B-A
12448,band,Np,I-A
12449,Cho,V,O
12449,tui,P,O
12449,bài,N,O
12449,C-POP,Np,B-G
12449,vui,A,B-M
12449,vẻ,A,I-M
12449,đi,V,O
12450,alo,N,O
12450,đưa,V,O
12450,tao,P,O
12450,mấy,L,O
12450,bài,N,O
12450,của,E,O
12450,ông,Np,B-A
12450,cao,Np,I-A
12450,thắng,Np,I-A
12450,đi,V,O
12451,tiếng,N,B-G
12451,buồn,A,B-M
12451,thì,C,O
12451,có,V,O
12451,bài,N,O
12451,nào,P,O
12451,hay,C,O
12452,có,V,O
12452,bài,N,O
12452,nhạc,N,B-G
12452,nào,P,O
12452,chán,M,B-M
12452,nản,M,I-M
12452,mà,C,O
12452,hay,C,O
12452,không,R,O
12453,e,V,O
12453,hãy,R,O
12453,cho,V,O
12453,tôi,P,O
12453,vài,L,O
12453,bài,N,O
12453,của,E,O
12453,lương,Np,B-A
12453,bích,Np,I-A
12453,hữu,Np,I-A
12453,di,M,O
12454,Có,V,O
12454,bài,N,O
12454,hàn,V,B-G
12454,nào,P,O
12454,hay,C,O
12454,hay,C,O
12454,không,R,O
12455,Bạn,N,O
12455,ơi,I,O
12455,",",CH,O
12455,cho,E,O
12455,mình,P,O
12455,nghe,V,O
12455,1,M,O
12455,bài,N,O
12455,của,E,O
12455,duckie,Np,B-A
12455,đi,V,O
12455,bạn,N,O
12456,bài,N,O
12456,hiphop,M,B-G
12456,nào,P,O
12456,hay,R,O
12456,z,M,O
12457,ê,N,O
12457,bot,V,O
12457,cho,E,O
12457,bài,N,O
12457,vui,M,B-M
12457,nhộn,M,I-M
12457,hay,C,O
12457,coi,V,O
12458,bạn,N,O
12458,ơi,I,O
12458,",",CH,O
12458,cho,E,O
12458,mình,P,O
12458,nghe,V,O
12458,1,M,O
12458,bài,N,O
12458,của,E,O
12458,kesha,Np,B-A
12458,đi,V,O
12458,bạn,N,O
12459,Cho,E,O
12459,mình,P,O
12459,nghe,V,O
12459,bài,N,O
12459,jazz,M,B-G
12459,giải,V,B-M
12459,trí,V,I-M
12459,hay,C,O
12459,hay,R,O
12459,đi,V,O
12460,Này,P,O
12460,",",CH,O
12460,đưa,V,O
12460,1,M,O
12460,bài,N,O
12460,k-pop,M,B-G
12460,vui,A,B-M
12460,vẻ,A,I-M
12460,xem,V,O
12460,nào,P,O
12461,Cho,E,O
12461,mình,P,O
12461,nghe,V,O
12461,bài,N,O
12461,VPop,Np,B-G
12461,buồn,M,B-M
12461,rầu,M,I-M
12461,hay,C,O
12461,hay,R,O
12461,đi,V,O
12462,Danh sách,N,O
12462,các,L,O
12462,bài,N,O
12462,hát,V,O
12462,buồn,M,B-M
12462,rầu,M,I-M
12462,của,E,O
12462,icd,Np,B-A
12463,Này,P,O
12463,",",CH,O
12463,đưa,V,O
12463,1,M,O
12463,bài,N,O
12463,yêu,V,B-M
12463,của,E,O
12463,nguyễn,Np,B-A
12463,hải,Np,I-A
12463,yến,Np,I-A
12463,xem,V,O
12463,nào,P,O
12464,cho,E,O
12464,mình,P,O
12464,nghe,V,O
12464,bài,N,O
12464,thất,M,B-M
12464,tình,M,I-M
12464,của,E,O
12464,đình,Np,B-A
12464,dũng,Np,I-A
12464,hay,C,O
12464,hay,R,O
12464,đi,V,O
12465,Cho,V,O
12465,tui,P,O
12465,bài,N,O
12465,Chill,Np,B-G
12465,đi,V,O
12466,Ví dụ,N,O
12466,vài,L,O
12466,bài,N,O
12466,buồn,A,B-M
12466,thú vị,A,O
12466,đi,V,O
12466,bot,V,O
12466,ơi,T,O
12467,Bạn,N,O
12467,ơi,I,O
12467,mở,V,O
12467,cho,E,O
12467,mình,P,O
12467,bài,N,O
12467,Việt,Np,B-G
12467,vui,M,B-M
12467,tươi,M,I-M
12467,nghe,V,O
12467,với,E,O
12468,cho,E,O
12468,tôi,P,O
12468,bài,N,O
12468,thú,M,B-M
12468,vị,M,I-M
12468,của,E,O
12468,tóc,Np,B-A
12468,tiên,Np,I-A
12468,nghe,V,O
12468,coi,V,O
12469,Bạn,N,O
12469,ơi,I,O
12469,mở,V,O
12469,cho,E,O
12469,mình,P,O
12469,bài,N,O
12469,HipHop,Np,B-G
12469,nhớ,V,B-M
12469,nghe,V,O
12469,với,E,O
12470,the,Np,B-A
12470,cassette,Np,I-A
12470,có,V,O
12470,bài,N,O
12470,nào,P,O
12470,hay,C,O
12470,mày,P,O
12471,Us-Uk,Np,B-G
12471,sầu,M,B-M
12471,thì,C,O
12471,có,V,O
12471,bài,N,O
12471,nào,P,O
12471,hay,C,O
12472,mày,P,O
12472,ơi,I,O
12472,",",CH,O
12472,cho,E,O
12472,tao,P,O
12472,vài,L,O
12472,bài,N,O
12472,âu,N,B-G
12472,nghe,V,O
12472,với,E,O
12472,coi,V,O
12473,Một,M,O
12473,bài,N,O
12473,nhạc,N,B-G
12474,Examples,V,O
12474,về,E,O
12474,nhạc,N,O
12474,yêu,V,B-M
12474,thể loại,V,O
12474,Hip-Hop,Np,B-G
12475,Tâm trạng,N,O
12475,đau,A,B-M
12475,khổ,A,I-M
12475,có,V,O
12475,bài,N,O
12475,V-Pop,Np,B-G
12475,nào,P,O
12475,nghe,V,O
12475,hay,C,O
12475,không,R,O
12475,bot,V,O
12476,Nói,V,O
12476,tôi,P,O
12476,nghe,V,O
12476,1,M,O
12476,bài,N,O
12476,Âu,Np,B-G
12476,buồn,M,B-M
12476,buồn,M,I-M
12476,nào,P,O
12477,chỉ,R,O
12477,tôi,P,O
12477,vài,L,O
12477,bài,N,O
12477,edm,M,B-G
12477,nào,P,O
12478,Cho,E,O
12478,mình,P,O
12478,nghe,V,O
12478,bài,N,O
12478,Việt,Np,B-G
12478,Nam,Np,I-G
12478,hay,C,O
12478,hay,R,O
12478,đi,V,O
12479,sư phụ,N,O
12479,",",CH,O
12479,cho,V,O
12479,đệ tử,V,O
12479,xin,V,O
12479,một số,L,O
12479,bài,N,O
12479,hát,V,O
12479,vui,M,B-M
12479,nhộn,M,I-M
12479,của,E,O
12479,rihanna,Np,B-A
12479,đi,V,O
12479,sư phụ,M,O
12480,Bài,N,O
12480,CHILL,Np,B-G
12480,buồn,M,B-M
12480,buồn,M,I-M
12480,đi,V,O
12480,bot,M,O
12481,cho,E,O
12481,tui,P,O
12481,bài,N,O
12481,của,E,O
12481,tuấn,Np,B-A
12481,hưng,Np,I-A
12481,đi,V,O
12482,danh sách,N,O
12482,các,L,O
12482,bài,N,O
12482,hát,V,O
12482,của,E,O
12482,obito,Np,B-A
12483,Đưa,V,O
12483,cho,E,O
12483,t,N,O
12483,danh sách,N,O
12483,các,L,O
12483,bài,N,O
12483,các,L,O
12483,bài,N,O
12483,hát,V,O
12483,của,E,O
12483,châu,Np,B-A
12483,khải,Np,I-A
12483,phong,Np,I-A
12483,coi,V,O
12484,ví dụ,N,O
12484,vài,L,O
12484,bài,N,O
12484,trầm,M,B-M
12484,cảm,M,I-M
12484,của,E,O
12484,thúy,Np,B-A
12484,khanh,Np,I-A
12485,chỉ,R,O
12485,tao,P,O
12485,mấy,L,O
12485,bài,N,O
12485,của,E,O
12485,t-akayz,Np,B-A
12485,đi,V,O
12485,bot,M,O
12486,hãy,R,O
12486,ví dụ,V,O
12486,một số,L,O
12486,bài,N,O
12486,hát,V,O
12486,của,E,O
12486,jax,Np,B-A
12486,jones,Np,I-A
12486,đi,V,O
12487,Bạn,N,O
12487,ơi,I,O
12487,",",CH,O
12487,cho,E,O
12487,mình,P,O
12487,nghe,V,O
12487,1,M,O
12487,bài,N,O
12487,nhạc,N,B-G
12487,đi,V,O
12487,bạn,N,O
12488,chỉ,R,O
12488,tao,P,O
12488,mấy,L,O
12488,bài,N,O
12488,của,E,O
12488,mt,Np,B-A
12488,boiz,Np,I-A
12488,đi,V,O
12488,bot,M,O
12489,Bot,Np,O
12489,ơi,I,O
12489,gợi ý,V,O
12489,nhạc,N,O
12489,tiếng,N,B-G
12489,cho,E,O
12489,mình,P,O
12489,đi,V,O
12490,danh sách,N,O
12490,các,L,O
12490,bài,N,O
12490,hát,V,O
12490,thuộc,V,O
12490,thể loại,N,O
12490,Hip-hop,Np,B-G
12491,tâm trạng,N,O
12491,buồn,M,B-M
12491,rầu,M,I-M
12491,có,V,O
12491,bài,N,O
12491,nào,P,O
12491,hay,C,O
12491,của,E,O
12491,hà,Np,B-A
12491,anh,Np,I-A
12491,tuấn,Np,I-A
12491,mày,P,O
12492,chỉ,R,O
12492,t,V,O
12492,mấy,L,O
12492,bài,N,O
12492,của,E,O
12492,juki,Np,B-A
12492,at,Np,I-A
12492,đi,V,O
12492,bot,M,O
12493,Bot,Np,O
12493,ơi,I,O
12493,xin,V,O
12493,bài,N,O
12493,ballad,M,B-G
12493,vui,M,B-M
12493,nhộn,M,I-M
12494,Ê,Np,O
12494,bot,V,O
12494,cho,E,O
12494,bài,N,O
12494,v-pop,M,B-G
12494,vui,A,B-M
12494,vẻ,A,I-M
12494,hay,C,O
12494,coi,V,O
12495,Chỉ,R,O
12495,tôi,P,O
12495,1,M,O
12495,bài,N,O
12495,nhớ,V,B-M
12495,của,E,O
12495,nguyễn,Np,B-A
12495,trần,Np,I-A
12495,trung,Np,I-A
12495,quân,Np,I-A
12496,mở,V,O
12496,mình,P,O
12496,1,M,O
12496,bài,N,O
12496,sôi,M,B-M
12496,động,M,I-M
12496,của,E,O
12496,hamlet,Np,B-A
12496,trương,Np,I-A
12496,đi,V,O
12496,nào,P,O
12497,Hãy,R,O
12497,cho,V,O
12497,em,N,O
12497,một số,L,O
12497,bài,N,O
12497,hát,V,O
12497,INDIE,Np,B-G
12497,hay,C,O
12497,hay,C,O
12497,hợp,V,O
12497,với,E,O
12497,tâm trạng,N,O
12497,hạnh,N,B-M
12497,phúc,N,I-M
12497,đi,V,O
12497,ạ,T,O
12498,Cho,E,O
12498,tôi,P,O
12498,bài,N,O
12498,Indie,Np,B-G
12498,buồn,M,B-M
12498,buồn,M,I-M
12498,nghe,V,O
12498,coi,V,O
12499,cho,E,O
12499,mình,P,O
12499,1,M,O
12499,bài,N,O
12499,giải,V,B-M
12499,trí,V,I-M
12499,của,E,O
12499,trang,Np,B-A
12499,thiên,Np,I-A
12499,đi,V,O
12499,bot,M,O
12500,Liệt kê,V,O
12500,các,L,O
12500,bài,N,O
12500,hát,V,O
12500,của,E,O
12500,lê,Np,B-A
12500,bảo,Np,I-A
12500,bình,Np,I-A
12500,cho,E,O
12500,t,N,O
12500,xem,V,O
12501,Một,M,O
12501,bài,N,O
12501,hưng,M,B-M
12501,phấn,M,I-M
12502,Nè,Np,O
12502,bot,V,O
12502,",",CH,O
12502,cho,E,O
12502,bài,N,O
12502,Việt,Np,B-G
12502,Nam,Np,I-G
12502,buồn,M,B-M
12502,buồn,M,I-M
12502,nghe,V,O
12503,Examples,V,O
12503,về,E,O
12503,nhạc,N,O
12503,of,V,O
12503,reddy,Np,B-A
12503,(hữu,Np,I-A
12503,duy),Np,I-A
12504,cho,E,O
12504,tôi,P,O
12504,biết,V,O
12504,một số,L,O
12504,bài,N,O
12504,vui,M,B-M
12504,nhộn,M,I-M
12504,nổi tiếng,A,O
12505,Ê,Np,O
12505,bot,V,O
12505,cho,E,O
12505,bài,N,O
12505,vpop,M,B-G
12505,ảm,N,B-M
12505,hay,C,O
12505,coi,V,O
12506,Hãy,R,O
12506,cho,V,O
12506,em,N,O
12506,một số,L,O
12506,bài,N,O
12506,hát,V,O
12506,hay,C,O
12506,hay,C,O
12506,hợp,V,O
12506,với,E,O
12506,tâm trạng,N,O
12506,thú,M,B-M
12506,vị,M,I-M
12506,của,E,O
12506,phan,Np,B-A
12506,mạnh,Np,I-A
12506,quỳnh,Np,I-A
12506,đi,V,O
12506,ạ,T,O
12507,Hãy,R,O
12507,cho,V,O
12507,tui,P,O
12507,một,M,O
12507,bài,N,O
12507,hát,V,O
12507,Việt,Np,B-G
12507,siêu,Z,O
12507,hay,C,O
12507,mà,C,O
12507,nhớ,V,B-M
12507,xem,V,O
12507,nào,P,O
12508,Bạn,N,O
12508,ê,V,O
12508,",",CH,O
12508,cho,E,O
12508,mình,P,O
12508,nghe,V,O
12508,1,M,O
12508,bài,N,O
12508,sầu,M,B-M
12508,đi,V,O
12508,bạn,N,O
12508,thể loại,V,O
12508,K-Pop,Np,B-G
12508,nha,T,O
12509,thu,Np,B-A
12509,thủy,Np,I-A
12509,hát,V,O
12509,những,L,O
12509,bài,N,O
12509,nào,P,O
12510,ê ê,N,O
12510,cho,E,O
12510,t,N,O
12510,bài,N,O
12510,của,E,O
12510,lady,Np,B-A
12510,gaga,Np,I-A
12510,đi,V,O
12511,Nói,V,O
12511,tôi,P,O
12511,nghe,V,O
12511,1,M,O
12511,bài,N,O
12511,Nhạc,N,B-G
12511,sầu,M,B-M
12511,muộn,M,I-M
12511,nào,P,O
12512,xin,V,O
12512,bài,N,O
12512,vui,A,B-M
12512,của,E,O
12512,uyên,Np,B-A
12512,linh,Np,I-A
12512,nghe,V,O
12512,coi,V,O
12513,Chỉ,R,O
12513,tôi,P,O
12513,vài,L,O
12513,bài,N,O
12513,Nhạc,N,B-G
12513,nào,P,O
12514,Xin,V,O
12514,bài,N,O
12514,việt,N,B-G
12514,vui,A,B-M
12514,nghe,V,O
12514,coi,V,O
12515,Bot,Np,O
12515,ơi,I,O
12515,xin,V,O
12515,bài,N,O
12515,v-pop,M,B-G
12516,vui,A,B-M
12516,có,V,O
12516,bài,N,O
12516,hàn,V,B-G
12516,nào,P,O
12516,hay,C,O
12516,vậy,P,O
12516,bot,M,O
12517,Bài,N,O
12517,nào,P,O
12517,hạnh,N,B-M
12517,phúc,N,I-M
12517,của,E,O
12517,huỳnh,Np,B-A
12517,james,Np,I-A
12517,hay,C,O
12517,vậy,P,O
12518,Chỉ,R,O
12518,mình,P,O
12518,vài,L,O
12518,bài,N,O
12518,Vpop,Np,B-G
12518,sầu,M,B-M
12518,muộn,M,I-M
12518,nào,P,O
12519,sư phụ,N,O
12519,",",CH,O
12519,cho,V,O
12519,đệ tử,V,O
12519,xin,V,O
12519,một số,L,O
12519,bài,N,O
12519,hát,V,O
12519,dance,M,B-G
12519,đi,V,O
12519,sư phụ,M,O
12520,Ê,Np,O
12520,chỉ,R,O
12520,tôi,P,O
12520,bài,N,O
12520,CPop,Np,B-G
12520,hợp,V,O
12520,tâm trạng,N,O
12520,sầu,M,B-M
12520,muộn,M,I-M
12520,coi,V,O
12521,Bạn,N,O
12521,ơi,I,O
12521,cho,E,O
12521,mình,P,O
12521,vài,L,O
12521,bài,N,O
12521,Âu,Np,B-G
12521,yêu,V,B-M
12521,đi,V,O
12522,bạn,N,O
12522,ơi,I,O
12522,",",CH,O
12522,cho,E,O
12522,mình,P,O
12522,nghe,V,O
12522,1,M,O
12522,bài,N,O
12522,C-pop,Np,B-G
12522,đi,V,O
12522,bạn,N,O
12523,Tên,N,O
12523,1,M,O
12523,bài,N,O
12523,thuộc,V,O
12523,chủ đề,N,O
12523,giải,V,B-M
12523,trí,V,I-M
12523,thể loại,V,O
12523,Việt,Np,B-G
12524,onii,N,O
12524,chan,V,O
12524,",",CH,O
12524,cho,E,O
12524,em,N,O
12524,bài,N,O
12524,thú,M,B-M
12524,vị,M,I-M
12524,của,E,O
12524,ngô,Np,B-A
12524,lan,Np,I-A
12524,hương,Np,I-A
12524,đi,V,O
12524,onii,M,O
12525,Cho,V,O
12525,tôi,P,O
12525,biết,V,O
12525,một số,L,O
12525,bài,N,O
12525,tiếng,N,B-G
12525,nổi tiếng,A,O
12526,Bot,Np,O
12526,ơi,I,O
12526,xin,V,O
12526,bài,N,O
12526,UsUk,Np,B-G
12526,buồn,M,B-M
12526,buồn,M,I-M
12527,cho,E,O
12527,tôi,P,O
12527,môt,V,O
12527,bài,N,O
12527,của,E,O
12527,quang,Np,B-A
12527,hà,Np,I-A
12528,Hãy,R,O
12528,cho,V,O
12528,tui,P,O
12528,một,M,O
12528,bài,N,O
12528,hát,V,O
12528,siu,V,O
12528,hay,C,O
12528,thuộc,V,O
12528,thể loại,N,O
12528,Hiphop,Np,B-G
12528,xem,V,O
12528,nào,P,O
12529,Bài,N,O
12529,nhạc,N,B-G
12529,chán,M,B-M
12529,nản,M,I-M
12529,đi,V,O
12529,bot,M,O
12530,chỉ,R,O
12530,t,V,O
12530,mấy,L,O
12530,bài,N,O
12530,về,E,O
12530,tuyệt,V,B-M
12530,vọng,V,I-M
12530,của,E,O
12530,ron,Np,B-A
12530,phan,Np,I-A
12530,đi,V,O
12530,bot,M,O
12531,Ví dụ,N,O
12531,vài,L,O
12531,bài,N,O
12531,JAZZ,Np,B-G
12531,vui,A,B-M
12532,Cho,V,O
12532,mình,P,O
12532,hỏi,V,O
12532,có,V,O
12532,bài,N,O
12532,k-pop,M,B-G
12532,ảm,N,B-M
12532,nào,P,O
12532,hay,C,O
12532,không,R,O
12533,bot,N,O
12533,ơi,I,O
12533,cho,E,O
12533,tui,P,O
12533,mấy,L,O
12533,bài,N,O
12533,của,E,O
12533,kiên,Np,B-A
12533,trịnh,Np,I-A
12533,nghe,V,O
12533,coi,V,O
12534,một số,L,O
12534,bài,N,O
12534,hát,V,O
12534,thú vị,A,O
12534,về,E,O
12534,tiếng,N,B-G
12535,Cho,E,O
12535,tôi,P,O
12535,bài,N,O
12535,rock,M,B-G
12535,thất,M,B-M
12535,tình,M,I-M
12535,nghe,V,O
12535,coi,V,O
12536,Bot,Np,O
12536,ơi,I,O
12536,xin,V,O
12536,bài,N,O
12536,nhạc,N,B-G
12536,sầu,M,B-M
12537,Bot,Np,O
12537,ơi,I,O
12537,gợi ý,V,O
12537,nhạc,N,O
12537,thất,M,B-M
12537,tình,M,I-M
12537,thể loại,V,O
12537,v-pop,M,B-G
12537,cho,E,O
12537,mình,P,O
12537,đi,V,O
12538,Xin,V,O
12538,bài,N,O
12538,Tiếng,N,B-G
12538,vui,M,B-M
12538,tươi,M,I-M
12538,nghe,V,O
12538,coi,V,O
12539,sủa,V,O
12539,vài,L,O
12539,bài,N,O
12539,c-pop,M,B-G
12539,nghe,V,O
12539,coi,V,O
12540,xin,V,O
12540,bài,N,O
12540,của,E,O
12540,juki,Np,B-A
12540,at,Np,I-A
12540,nghe,V,O
12540,coi,V,O
12541,một số,L,O
12541,bài,N,O
12541,hát,V,O
12541,ủ,M,B-M
12541,rũ,M,I-M
12541,của,E,O
12541,phạm,Np,B-A
12541,nguyên,Np,I-A
12541,ngọc,Np,I-A
12542,Cho,V,O
12542,tui,P,O
12542,bài,N,O
12542,trầm,M,B-M
12542,cảm,M,I-M
12542,nào,P,O
12542,đỉnh cao,V,O
12542,của,E,O
12542,hoàng,Np,B-A
12542,dũng,Np,I-A
12542,đi,V,O
12543,nói,V,O
12543,tui,P,O
12543,nghe,V,O
12543,1,M,O
12543,bài,N,O
12543,rock,M,B-G
12543,nào,P,O
12544,Thể loại,N,O
12544,k-pop,M,B-G
12544,có,V,O
12544,bài,N,O
12544,nào,T,O
12544,hay,C,O
12544,vậy,P,O
12544,bot,M,O
12545,Bạn,N,O
12545,ơi,I,O
12545,cho,E,O
12545,mình,P,O
12545,vài,L,O
12545,bài,N,O
12545,Việt,Np,B-G
12545,tuyệt,V,B-M
12545,vọng,V,I-M
12545,đi,V,O
12546,Có,V,O
12546,bài,N,O
12546,chill,M,B-G
12546,hạnh,N,B-M
12546,phúc,N,I-M
12546,nào,P,O
12546,hay,C,O
12546,hay,C,O
12546,không,R,O
12547,Examples,V,O
12547,về,E,O
12547,nhạc,N,O
12547,ảm,N,B-M
12547,thể loại,V,O
12547,C-Pop,Np,B-G
12548,Dcm,Np,O
12548,cho,E,O
12548,t,V,O
12548,mấy,L,O
12548,bài,N,O
12548,của,E,O
12548,erik,Np,B-A
12548,(monstar,Np,I-A
12548,st.319),Np,I-A
12548,nghe,V,O
12548,coi,V,O
12549,cho,E,O
12549,mình,P,O
12549,tên,N,O
12549,bài,N,O
12549,hát,V,O
12549,chủ đề,V,O
12549,vui,A,B-M
12549,vẻ,A,I-M
12550,Chỉ,R,O
12550,t,V,O
12550,mấy,L,O
12550,bài,N,O
12550,của,E,O
12550,hoàng,Np,B-A
12550,dũng,Np,I-A
12550,đi,V,O
12550,bot,M,O
12551,bot,N,O
12551,ơi,I,O
12551,cho,E,O
12551,tui,P,O
12551,mấy,L,O
12551,bài,N,O
12551,của,E,O
12551,a.c,Np,B-A
12551,xuân,Np,I-A
12551,tài,Np,I-A
12551,nghe,V,O
12551,coi,V,O
12552,Bài,N,O
12552,trầm,M,B-M
12552,cảm,M,I-M
12552,nào,P,O
12552,thuộc,V,O
12552,thể loại,N,O
12552,hàn,V,B-G
12552,hay,C,O
12552,vậy,P,O
12553,Tâm trạng,N,O
12553,tuyệt,V,B-M
12553,vọng,V,I-M
12553,có,V,O
12553,bài,N,O
12553,nào,P,O
12553,hay,C,O
12553,của,E,O
12553,aaron,Np,B-A
12553,hoàn,Np,I-A
12553,mày,P,O
12554,Cho,V,O
12554,mình,P,O
12554,hỏi,V,O
12554,có,V,O
12554,bài,N,O
12554,EDM,Np,B-G
12554,nhớ,V,B-M
12554,nào,P,O
12554,hay,C,O
12554,không,R,O
12555,eg,V,O
12555,về,E,O
12555,thú,M,B-M
12555,vị,M,I-M
12555,song,C,O
12555,of,V,O
12555,võ,Np,B-A
12555,kiều,Np,I-A
12555,vân,Np,I-A
12556,bot,N,O
12556,ơi,I,O
12556,cho,E,O
12556,tui,P,O
12556,mấy,L,O
12556,bài,N,O
12556,của,E,O
12556,hoàng,Np,B-A
12556,ly,Np,I-A
12556,nghe,V,O
12556,coi,V,O
12557,dm,N,O
12557,cho,E,O
12557,bố,N,O
12557,m,N,O
12557,1,M,O
12557,bài,N,O
12557,của,E,O
12557,h2k,Np,B-A
12558,Ví dụ,N,O
12558,vài,L,O
12558,bài,N,O
12558,của,E,O
12558,zugi,Np,B-A
12558,thú vị,A,O
12558,đi,V,O
12558,bot,V,O
12558,ơi,T,O
12559,Liệt kê,V,O
12559,các,L,O
12559,bài,N,O
12559,hát,V,O
12559,của,E,O
12559,drake,Np,B-A
12559,cho,E,O
12559,t,N,O
12559,xem,V,O
12560,Dcm,Np,O
12560,cho,E,O
12560,tao,P,O
12560,bài,N,O
12560,Edm,Np,B-G
12560,vui,M,B-M
12560,tươi,M,I-M
12560,nghe,V,O
12560,coi,V,O
12561,Cho,E,O
12561,mình,P,O
12561,nghe,V,O
12561,bài,N,O
12561,Kpop,Np,B-G
12561,buồn,A,B-M
12561,hay,C,O
12561,hay,R,O
12561,đi,V,O
12562,Nói,V,O
12562,tôi,P,O
12562,nghe,V,O
12562,1,M,O
12562,bài,N,O
12562,anime,M,B-G
12562,thất,M,B-M
12562,tình,M,I-M
12562,nào,P,O
12563,Chỉ,R,O
12563,tôi,P,O
12563,1,M,O
12563,bài,N,O
12563,tiếng,N,B-G
12563,vui,M,B-M
12563,nhộn,M,I-M
12564,Cho,V,O
12564,tui,P,O
12564,bài,N,O
12564,RAP,Np,B-G
12564,chán,M,B-M
12564,nản,M,I-M
12564,đi,V,O
12565,Bài,N,O
12565,nhạc,N,B-G
12565,giải,V,B-M
12565,trí,V,I-M
12565,đi,V,O
12565,bot,M,O
12566,Ví dụ,N,O
12566,vài,L,O
12566,bài,N,O
12566,kpop,M,B-G
12566,mà,C,O
12566,vui,A,B-M
12566,vẻ,A,I-M
12566,nghe,V,O
12566,đi,V,O
12566,em,N,O
12567,1,M,O
12567,bài,N,O
12567,Usuk,Np,B-G
12567,ủ,M,B-M
12567,rũ,M,I-M
12568,Ví dụ,N,O
12568,vài,L,O
12568,bài,N,O
12568,buồn,M,B-M
12568,buồn,M,I-M
12568,của,E,O
